ds,yhat,yhat_lower,yhat_upper
2009-03-01,217.26846580055545,213.52289134578712,220.885958628077
2009-04-01,217.58310911463502,213.82902266257042,221.19920746284458
2009-05-01,217.93724761148496,214.56959355910342,221.77461037938772
2009-06-01,218.30491916818482,214.74798718441343,222.02876576508515
2009-07-01,218.6237242991841,214.67926423924908,222.34224910217426
2009-08-01,218.9590378007656,215.30895515481146,222.7352765837547
2009-09-01,219.26881250455654,215.4944561362996,222.6927456926016
2009-10-01,219.5807792497484,215.94951012675278,223.31713087303405
2009-11-01,219.85097631348305,216.22391186673647,223.52517318329868
2009-12-01,219.99402545479936,216.49824721495,223.8006497729072
2010-01-01,220.30126169416826,216.73221346232754,223.78611909275804
2010-02-01,220.52744765153193,217.07837898679216,224.26931979431282
2010-03-01,220.74312909331914,217.12781585693824,224.37501425438168
2010-04-01,220.9767611308796,217.18409571102913,224.5960125253953
2010-05-01,221.197109467203,217.63113709996114,224.99344740745633
2010-06-01,221.3879468634224,218.01926231518974,225.0845160211291
2010-07-01,221.58773206214647,217.7896545868133,225.09703524468327
2010-08-01,221.90894215495186,218.1637517807196,225.48063898858405
2010-09-01,222.13371549223388,218.47100323971205,225.68648846126922
2010-10-01,222.4026919822467,218.70584803339872,226.09441542945024
2010-11-01,222.65065647217406,219.03781312857072,226.39973999211432
2010-12-01,222.44292353119437,218.99088807579025,226.35445177323083
2011-01-01,222.75739214027408,219.22582991493954,226.62752615458564
2011-02-01,222.9545676082945,219.16639404921662,226.57913788082374
2011-03-01,223.2902464133408,219.95487600284514,227.0951993623618
2011-04-01,223.53461829875218,220.26406981017428,227.19846215218536
2011-05-01,223.71019253437845,220.0540698038689,227.33366214478218
2011-06-01,223.8188270897246,220.25890846044726,227.26658864238055
2011-07-01,223.99373606616868,220.40857202286045,227.73769461780654
2011-08-01,224.39622023704814,220.42427615307267,228.05696114538233
2011-09-01,224.62988030543886,220.8758648445275,228.5351088794301
2011-10-01,224.93507827901405,221.31332056727476,228.5704812239799
2011-11-01,225.239506564033,221.61746500922908,229.24147887583237
2011-12-01,224.76151139209537,221.35367889084205,228.05439016143356
2012-01-01,225.1691969468288,221.718517727502,228.69219585057357
2012-02-01,225.3270837501318,221.63719479272476,228.80511178374474
2012-03-01,225.54064580779948,221.95999367364013,229.0073167860474
2012-04-01,225.7341559661323,222.0165587698641,229.39962314028853
2012-05-01,226.02657957698858,222.35483719526556,229.6102952794579
2012-06-01,226.371674449991,222.871180659047,230.14462521815426
2012-07-01,226.6191613743842,223.01363970214706,230.41466631370886
2012-08-01,226.77012342908142,223.08408904125673,230.60518375942655
2012-09-01,226.96491562422636,223.33511682651843,230.71416557257277
2012-10-01,227.12579636735563,223.3779238422486,230.58527357554186
2012-11-01,227.2144628303052,223.68377566831188,231.20656470842584
2012-12-01,227.51516829239702,223.82355028723927,230.93616634219018
2013-01-01,227.61871625196218,224.00745256483847,231.29726637481699
2013-02-01,227.86365085053444,224.08943262958257,231.31645536565932
2013-03-01,227.94913923826027,224.49874972819077,231.77475570484015
2013-04-01,228.1581809346055,224.65237679243887,231.6403227497166
2013-05-01,228.41012431751838,224.5658892747244,232.0204010455843
2013-06-01,229.03246064166746,225.34556091519178,232.77729541170297
2013-07-01,229.59771554761682,226.09790363297768,233.1616303496397
2013-08-01,230.18769381664757,226.6328956164467,233.7548860894087
2013-09-01,230.75213328788777,227.25012636009038,234.34542615399428
2013-10-01,231.3105498080293,227.75273365264601,235.0111601225322
2013-11-01,231.83541163921407,228.0575065296584,235.38235263543146
2013-12-01,232.22491055548073,228.60070189820988,235.96875645183667
2014-01-01,232.7868115622979,229.3977307026749,236.614135791981
2014-02-01,233.36182370718998,229.97269051860198,236.979573059959
2014-03-01,233.8925739635199,229.98355034081789,237.74394655305574
2014-04-01,234.47503218860697,230.79155707072303,238.27741763152153
2014-05-01,235.0329542547973,231.55571204192185,238.6286132489098
2014-06-01,235.57261783854563,231.75139737950238,239.24315156247832
2014-07-01,236.10997676713453,232.5225009120055,239.30592600782788
2014-08-01,236.78001304746886,233.0847507893861,240.3709312577836
2014-09-01,237.353612572279,233.69794250445565,241.019490720398
2014-10-01,237.96016279215777,234.31795782000137,241.83348438364393
2014-11-01,238.55695346961275,235.11666209205558,242.3501170142426
2014-12-01,238.68679425850004,234.82100332952433,242.24702255674384
2015-01-01,239.3500890551075,235.8519037851499,242.98971479184516
2015-02-01,239.89609071065576,236.3349527449342,243.7003354930342
2015-03-01,240.5468383302449,236.9425788699738,244.43389267193052
2015-04-01,241.14003640318452,237.3391453115551,244.4964974223583
2015-05-01,241.65318436867628,238.29369998675935,245.76054209778772
2015-06-01,242.11064511155035,238.372624536235,245.75917893140527
2015-07-01,242.62312781785968,238.79956597234374,246.38436970290275
2015-08-01,243.37443817626803,239.73897597894708,246.70260358317273
2015-09-01,243.95692443218704,240.0999636728346,247.69836559645768
2015-10-01,244.61076729465032,240.99052174712355,248.07296264171262
2015-11-01,245.2754619648516,241.37743302611273,249.1831257311115
2015-12-01,245.14611168180167,241.75109967507998,248.75925900171922
2016-01-01,245.91406362172003,242.07489142551628,249.42627672274358
2016-02-01,246.43221681020674,242.73848933861328,249.7926314440656
2016-03-01,246.9828022604666,243.57540495813907,250.79261757212208
2016-04-01,247.53657880398254,244.12880410263762,251.12755276310702
2016-05-01,248.1776473037262,244.63613220634545,251.73902059969691
2016-06-01,248.8830085619126,244.95418876508822,252.50350897618017
2016-07-01,249.47914037519362,245.6682904403637,253.07719225381624
2016-08-01,249.9903688150744,246.46026656085024,253.9069341998884
2016-09-01,250.5454273954036,246.8548531949974,254.10739426693993
2016-10-01,251.05495302742025,247.49400180723836,254.49110317407624
2016-11-01,251.5038858755533,247.97955190022483,255.29692117006627
2016-12-01,252.15323622653352,248.26974482920073,255.53591926710192
2017-01-01,252.6170505712829,249.21531564163126,256.0923826865407
2017-02-01,253.22225155503898,249.69912685592948,256.79849265571227
2017-03-01,253.63314183905925,249.6991099872927,257.4069918805508
2017-04-01,254.202449920589,250.6136003967323,257.8438726731711
2017-05-01,254.80303819238918,251.36753257223563,258.58009330399074
2017-06-01,255.4253745165373,251.6703557567591,259.13157332390904
2017-07-01,255.9906294224868,252.34354211441175,259.75501316149325
2017-08-01,256.58060769151854,252.62952170052333,260.31791522804394
2017-09-01,257.1450471627583,253.76361263937565,260.6953557845667
2017-10-01,257.70346368290035,254.19676461757902,261.68986742005103
2017-11-01,258.2283255140837,254.85567180271312,262.11097740603765
2017-12-01,258.6178244303511,254.8620625244408,262.09837419014605
2018-01-01,259.17972543716894,255.28794084979603,262.71702923974345
2018-02-01,259.7547375820605,256.2783210569907,263.37842864002425
2018-03-01,260.2854878383902,256.79034857037806,263.86506048299765
2018-04-01,260.8679460634781,257.001042992781,264.7423368660949
2018-05-01,261.4258681296681,257.835186728585,264.8641607112871
2018-06-01,261.96553171341577,258.3720056487531,265.21417850997403
2018-07-01,262.502890642005,259.0026756674279,266.0534680996305
2018-08-01,263.17292692233957,259.5581189158007,266.86981396396055
2018-09-01,263.7465264471497,259.93370497021516,267.3218282621954
2018-10-01,264.3530766670285,260.9557984050995,268.12814010252106
2018-11-01,264.9498673444838,261.28734393187335,268.59877303816995
2018-12-01,265.07970813337,261.19040044656117,268.67594140373325
2019-01-01,265.7430029299772,262.18495743964695,269.0862991385384
2019-02-01,266.2890045855269,262.8081518694337,269.9221012575532
2019-03-01,266.9397522051149,263.08925320382554,270.7434737024023
2019-04-01,267.53295027805495,263.93653914548275,271.5018269426052
2019-05-01,268.04609824354657,264.63006805705004,271.41607782085754
2019-06-01,268.50355898642135,264.75101085119434,272.4976275924372
2019-07-01,269.0160416927302,265.31057763361747,272.5700290981775
2019-08-01,269.76735205113846,266.3272392214256,273.10560021904354
2019-09-01,270.3498383070574,266.75133788376803,273.88371488198044
2019-10-01,271.0036811695209,267.2011814157392,274.3821112938725
2019-11-01,271.6683758397225,268.1200651116227,275.47327085082384
2019-12-01,271.5390255566712,267.86743380233634,275.23352388587335
2020-01-01,272.3069774965908,268.8503300851614,275.5969817167816
2020-02-01,272.8251306850777,269.3310211699504,276.84345001794816
2020-03-01,273.37571613533754,269.7169487571421,277.0596175040012
2020-04-01,273.9294926788529,270.3478175548832,277.34551639495857
2020-05-01,274.5705611785971,270.95361219737777,278.2929224761235
2020-06-01,275.2759224367826,271.86588378793795,279.07188570646366
2020-07-01,275.8720542500637,272.48328359136457,279.4958487124482
2020-08-01,276.38328268994525,272.90916197443204,280.0282255500333
2020-09-01,276.93834127027407,273.09273347631665,280.5467988751315
2020-10-01,277.44786690229154,273.7070346560599,280.9505497849294
2020-11-01,277.8967997504243,274.19280845489453,281.2712224802841
2020-12-01,278.54615010140344,274.9587595149409,282.23134906888794
2021-01-01,279.00996444615316,275.2605481292119,282.4411388470768
2021-02-01,279.61516542990904,276.03632138835394,283.19249157446933
2021-03-01,280.0260557139299,276.6004137306059,283.700585715684
2021-04-01,280.59536379545875,277.06529122950633,284.35694699653556
2021-05-01,281.19595206725927,277.48875404393425,284.89418243722525
2021-06-01,281.81828839140763,278.07138442808684,285.46453157023427
2021-07-01,282.3835432973579,278.81099696249765,286.0986082651481
2021-08-01,282.973521566389,279.31671122956544,286.4961927949309
2021-09-01,283.5379610376287,279.94214946610754,287.1460850300475
2021-10-01,284.09637755777067,280.49370877807473,287.90956965020007
2021-11-01,284.6212393889548,280.9763000560577,288.31198088097284
2021-12-01,285.0107383052213,281.22226251384785,288.76436413776077
2022-01-01,285.5726393120392,281.9603145906936,289.31862257452957
2022-02-01,286.14765145693144,282.70807664339145,289.6376476580588
2022-03-01,286.67840171326077,283.15008955282667,289.93848811600486
2022-04-01,287.2608599383476,283.962302348565,291.06119480286293
2022-05-01,287.81878200453843,284.0950113710553,291.61695251910953
2022-06-01,288.35844558828677,284.74712811544515,292.2457137070015
2022-07-01,288.8958045168756,285.1133039753344,292.4276338672466
2022-08-01,289.56584079721006,286.0806016040969,293.10290689818174
2022-09-01,290.13944032202005,286.62636144530705,293.68697735149823
2022-10-01,290.74599054189946,286.9287664001332,294.2249154379376
2022-11-01,291.34278121935466,287.64897839204417,295.2013184998401
2022-12-01,291.4726220082412,287.8306874155109,294.8984662099064
2023-01-01,292.1359168048483,288.3569652779316,295.7111983677216
2023-02-01,292.6819184603968,289.1138127832171,296.68162900082666
2023-03-01,293.3326660799854,289.6782743847095,297.00986670739803
2023-04-01,293.92586415292556,290.5206419667396,297.55073857614116
2023-05-01,294.43901211841734,290.6617181662223,297.7255603867097
2023-06-01,294.8964728612916,291.32809681297107,298.48078120152763
2023-07-01,295.40895556760097,291.7911063393939,299.1556457524794
2023-08-01,296.16026592600906,292.77990536045877,299.55991346268706
2023-09-01,296.74275218192804,293.07975713537263,300.2586845006459
2023-10-01,297.3965950443905,293.66959244555954,301.2661148085132
2023-11-01,298.06128971459276,294.3032045713154,301.7090401900006
2023-11-30,297.35356567439294,293.75014314174643,300.9974281012618
2023-12-31,298.5716961721363,294.6832630019145,302.2348740218768
2024-01-31,298.989651673329,295.3213526201013,302.4725888218979
2024-02-29,299.988757082065,296.3494530631735,303.78520689496787
2024-03-31,300.59026039497104,297.0731254973232,304.2620503249695
2024-04-30,301.0566085316747,297.4556773237401,304.86115887976945
2024-05-31,301.4324530974488,297.6649987454983,305.0930801422933
2024-06-30,301.923112560873,298.19520275916443,305.37249551219804
2024-07-31,302.756818372597,299.2191904589177,306.3528578064671
2024-08-31,303.347865865073,299.8870271830362,307.0065803789682
2024-09-30,304.04807892324027,300.36603949174656,307.76204880375366
2024-10-31,304.7766348245957,300.9826845329501,308.55066629949397
2024-11-30,304.3888337391391,300.9460618199686,307.8219179648434
2024-12-31,305.264656463337,301.4822195040846,308.89951970786694
2025-01-31,305.7561040397814,302.0908596873775,309.2777560623627
2025-02-28,306.64657947161476,302.93890767683945,310.1762794154032
2025-03-31,307.25393374750354,303.4542056729057,310.91599931054816
2025-04-30,307.671542419458,303.95134452594596,311.42706097596573
2025-05-31,307.96647308824436,304.5121986749127,311.8369553304326
2025-06-30,308.43838985298333,304.9484592559634,312.0784815950071
2025-07-31,309.3555153716232,305.686182120095,312.8783141018745
2025-08-31,309.95474688268,306.517649757442,313.55031295614214
2025-09-30,310.7003289279535,306.9580765427727,314.2633276884256
2025-10-31,311.4886921553939,307.86958226234935,315.477037073179
2025-11-30,310.84345284072236,307.1504928078358,314.57920636315504
2025-12-31,311.83030432516915,307.8899292779668,315.7909690722009
2026-01-31,312.2961672259098,308.34162548435467,316.25161023721904
2026-02-28,313.30603465417687,309.3758390007451,317.02467364181535
2026-03-31,313.9167706355654,310.04609708094574,317.81012403430543
2026-04-30,314.2837900575039,310.39595139412563,318.2578826361819
2026-05-31,314.4986233737952,310.4590070224351,318.9059589096914
2026-06-30,314.95489984069394,311.0093965566398,318.9494253069147
2026-07-31,315.9563699191814,312.08341196477727,319.86519705849815
2026-08-31,316.56335709119276,312.40657895308453,320.82582718231794
2026-09-30,317.3532309237367,313.0087432943,321.38580502464015
2026-10-31,318.19734313848085,314.1283492405882,322.1899190977256
2026-11-30,317.2959491857596,313.2194170460877,321.4584310294003
2026-12-31,318.39692578511324,314.5138098846845,322.45411640826586
2027-01-31,318.83830037117167,314.63295536289695,323.3881001512778
2027-02-28,319.9670208640917,315.67728013189515,324.28939951110834
2027-03-31,320.57865903852934,316.1463017792028,324.8764015889428
2027-04-30,320.8933328609307,316.6873686302091,325.68616870838514
2027-05-31,321.02899808016383,316.6811278949236,325.6193964515685
2027-06-30,321.4727527600631,317.1137584525351,325.5398469456272
2027-07-31,322.5593907275103,318.05949605052405,327.487499493677
2027-08-31,323.1736547812499,318.7415575367614,328.00743227202133
2027-09-30,324.00667011624284,319.58608928041366,329.20468870525406
2027-10-31,324.90247519009205,319.98545448003125,329.95614834725404
2027-11-30,323.7464795492644,318.8429111491345,328.5784645496521
2027-12-31,324.96461004700745,320.72039698470576,330.03021549035844
2028-01-31,325.3825655481996,320.61261643655894,330.54806701271
2028-02-29,326.3816709569353,321.60278171501665,331.3682882761405
2028-03-31,326.9831742698406,322.2000462194842,332.610207161548
2028-04-30,327.44952240654567,322.5157766669812,332.7261032407056
2028-05-31,327.8253669723194,322.86892946695554,332.7543497297471
2028-06-30,328.3160264357443,322.76921933766675,333.7691636108633
2028-07-31,329.14973224746734,323.78318021598847,334.8160768191091
2028-08-31,329.74077973994315,324.4611221344496,335.2621810702556
2028-09-30,330.44099279811104,325.1251452286643,336.12022291015256
2028-10-31,331.169548699467,325.70330808778317,336.74937676022506
